Group Names,Entity Name,Capability Name,Template Name,Assessment Date,Assessment Number,Total Votes,Total Abstains,Rating,Dimension,Outcomes,Goal,Impediment,Comments,Prompts,Criteria,Criteria Stage,Criteria Selections,Criteria Percent Selected
"04. Digital Product Teams/1. Dashboards","1. Data Dynamos","Team Work Item Age","Team Flow Accelerators Metrics",11/1/2023 12:00 AM,15,1,0,3.000000,Metrics,"Predictability",N,N,"","","Less than 4 days","Adapting",1,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Agile Architecture","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.944400,Engineering,"Responsiveness; Time to Market; Reliability; Predictability",N,N,"11/14/2024 Team Member: We've begun structuring our product with modules to reduce complexity, but the architecture remains challenging to modify without all hands on deck for help.; 11/14/2024 Team Member: We have a holistic technology vision and have started organizing our product into modules, but there is still complexity that makes changes challenging.","","A holistic technology vision exists for the product","Developing",5,83.34
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Agile Architecture","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.944400,Engineering,"Responsiveness; Time to Market; Reliability; Predictability",N,N,"11/14/2024 Team Member: We've begun structuring our product with modules to reduce complexity, but the architecture remains challenging to modify without all hands on deck for help.; 11/14/2024 Team Member: We have a holistic technology vision and have started organizing our product into modules, but there is still complexity that makes changes challenging.","","The product leverages libraries","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Agile Architecture","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.944400,Engineering,"Responsiveness; Time to Market; Reliability; Predictability",N,N,"11/14/2024 Team Member: We've begun structuring our product with modules to reduce complexity, but the architecture remains challenging to modify without all hands on deck for help.; 11/14/2024 Team Member: We have a holistic technology vision and have started organizing our product into modules, but there is still complexity that makes changes challenging.","","The product is organized into modules","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Agile Architecture","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.944400,Engineering,"Responsiveness; Time to Market; Reliability; Predictability",N,N,"11/14/2024 Team Member: We've begun structuring our product with modules to reduce complexity, but the architecture remains challenging to modify without all hands on deck for help.; 11/14/2024 Team Member: We have a holistic technology vision and have started organizing our product into modules, but there is still complexity that makes changes challenging.","","There is lack of ability to easily change the codebase because of the complexity embedded","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Focus on Value","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.333300,Product,"Customer Satisfaction; Innovation; Time to Market; Responsiveness",N,N,"","","There is lack of ability to prioritize and deliver value","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Focus on Value","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.333300,Product,"Customer Satisfaction; Innovation; Time to Market; Responsiveness",N,N,"","","A wide range of contributors including those doing the work, are consulted in the prioritization and valuation","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.666600,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"11/14/2024 Team Member: We are at the beginning stages of integrating metrics into our decision-making process. While we are starting to track and review them, more focus is needed to leverage these metrics for actionable improvements.; 11/14/2024 Team Member: Metrics are not yet integrated into our decision-making process. We have begun tracking and reviewing them, but they are not fully leveraged for actionable improvements.","","Metrics are tracked","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.666600,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"11/14/2024 Team Member: We are at the beginning stages of integrating metrics into our decision-making process. While we are starting to track and review them, more focus is needed to leverage these metrics for actionable improvements.; 11/14/2024 Team Member: Metrics are not yet integrated into our decision-making process. We have begun tracking and reviewing them, but they are not fully leveraged for actionable improvements.","","Metrics are frequently reviewed","Developing",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Measures","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.666600,Improvement,"Time to Market; Employee Satisfaction; Reliability; Innovation; Customer Satisfaction; Responsiveness; Predictability",N,N,"11/14/2024 Team Member: We are at the beginning stages of integrating metrics into our decision-making process. While we are starting to track and review them, more focus is needed to leverage these metrics for actionable improvements.; 11/14/2024 Team Member: Metrics are not yet integrated into our decision-making process. We have begun tracking and reviewing them, but they are not fully leveraged for actionable improvements.","","There is a lack of ability to use metrics for improvement and decision-making","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.444400,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",Y,Y,"11/14/2024 Team Member: We have begun integrating Discovery activities, such as using spikes, into our process. While these are important steps forward, we need to continue refining these practices to better validate solutions prior to development.","","Time is regularly dedicated to Discovery (i.e., design sprints, spikes, etc.) to explore potential solutions for customer problems","Developing",4,66.67
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.444400,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",Y,Y,"11/14/2024 Team Member: We have begun integrating Discovery activities, such as using spikes, into our process. While these are important steps forward, we need to continue refining these practices to better validate solutions prior to development.","","There is a lack of ability to test potential solutions before building","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Discovery","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.444400,Product,"Innovation; Customer Satisfaction; Responsiveness; Employee Satisfaction",Y,Y,"11/14/2024 Team Member: We have begun integrating Discovery activities, such as using spikes, into our process. While these are important steps forward, we need to continue refining these practices to better validate solutions prior to development.","","Discovery activities are used to mitigate usability and feasibility risks","Developing",4,66.67
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Envisioning","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.000000,Product,"Customer Satisfaction; Employee Satisfaction; Innovation",N,N,"11/14/2024 Team Member: Our team is still working towards a unified Product Vision. This alignment is essential to guide our testing efforts effectively and ensure that our quality goals are met in line with the product's strategic direction.; 11/14/2024 Team Member: We are still in the process of forming a coherent Product Vision. It's crucial for us to develop a shared understanding to align our efforts effectively and guide the team towards our long-term goals.; 11/14/2024 Team Member: As a team, we lack a unified vision for our product. Our initial efforts have been on improving our processes, but we need to develop a clear and shared Product Vision to guide us forward.","","There is a lack of ability to envision success and effectively communicate it","Starting",6,100.00
"04. Digital Product Teams/1. Dashboards","2. Insight Innovators","Product Knowledge","Team Product Agility",5/1/2023 12:00 AM,1,6,0,0.500000,Product,"Employee Satisfaction; Customer Satisfaction; Innovation; Time to Market",N,N,"11/14/2024 Team Member: We have improved our understanding of the customer's needs and our product's functionality, thanks to recent workshops. This has been valuable for testing, but further deepening this knowledge is necessary to support more effective quality assurance.; 11/14/2024 Team Member: We've made progress in understanding our customer base and the product functionality. The workshops have been instrumental in this development, yet we need to continue deepening our product knowledge to support our stakeholders effectively.; 11/14/2024 Team Member: Our understanding of the customer and the product's functionality is growing. Workshops have helped improve our customer insights, but we need further development to confidently demo our product to stakeholders.","","The team lacks knowledge of the Product's customer base, functionality, technology, and the business objectives","Starting",6,100.00
